"A","B","C","D"
0.207381157385307,0.0707099928905135,-0.424877621240791,0.537903607791971
,,1.63999156503918,1.15835506536856
,,,
-0.482676821796308,-0.418095993315928,,1.49056967477711
,-1.09523702481901,-2.63392040087345,-1.03284519103042
,2.51942048510462,,
1.53843019889679,0.56915531967948,-0.181742974164195,-0.551946435868513
,-0.635234641721545,-1.33486962071789,-2.68176293899706
0.511470754698125,,0.118438527605872,
0.213957979642262,,0.0214367050481476,0.114820791139673
-0.186120699373496,-0.454520749783403,-0.459485627191494,-0.107105801907691
,2.01319352002806,1.02916728376905,2.45796666749341
1.01283433584425,,,-0.329140802921292
-0.2014581469715,,0.182458042532446,-0.365162117694991
-2.0376824944408,-2.20492624641194,,
,-0.0523189103564835,0.375841778978792,-0.537491586627836
,,,-0.411796314918179
0.61645571635144,0.979274979092013,-1.48114357249549,-0.940992820438465
0.616567817477434,-0.00250962311521125,-0.368364517642981,
-1.69210152086908,-0.962576559418387,,
,2.51561050121595,,
0.967859209947064,1.10832239095048,,
,,,
,,2.20023847840029,
,-0.0701429902376174,,-1.18176853689577
1.48783783187804,0.353166204959378,,
-1.66792804577932,,-0.668499712171342,-1.83332740838019
,,,
0.457462079357455,-0.482371541418705,,
,,0.525567192959613,0.529608284739456
,,1.64155823740255,1.56879331430936
1.87786402105219,1.74104676423748,,-2.10841478156921
,-0.734180265492245,,
-0.278454024963586,-3.15490740215534,,
0.474911714034054,,2.80216089605463,
,-1.56402098657092,-0.776270775245074,
0.813400374079065,1.3248957226008,0.319638993452885,
,3.19942987441635,,
0.00269166123012091,-2.99987005926877,-1.13354222026815,-0.941695090176737
-1.17669215774973,-0.141402851575051,,
,,,
-0.592997365655317,,-0.0188344692007226,
0.797380500549836,,-0.797317733525216,-1.19954978128916
,,-0.194002083549795,-0.604560838717063
,,0.36858349507726,1.44484429704211
,-2.38709566576561,,-0.260542781138962
0.394394847980585,1.94652429225139,0.693274564712351,1.68290079416552
,-2.03707481278915,-0.249961965696045,
0.886749037096059,,-0.656194768797264,-0.836816222179969
,,,0.533624262658607
-0.17063961823861,,-1.44956104212849,
,0.456035888676627,,0.295623195849546
0.388365162819368,,-0.263388281550438,
,,-0.107180510122984,1.63033510344997
,,,0.758979771519976
0.647513357977592,,-0.816716043671703,-0.570410299233356
,,-0.635309797406451,-1.35371722822501
-0.658010207949479,-0.373112375708155,-0.511268802344212,
0.855202205064192,,0.943912514607942,
,2.1713117895179,0.969908826597275,2.64414754757568
0.276274556543337,1.36001142736404,0.771317478176237,
0.144104662462187,,0.921733611960978,
,2.46539885112501,,
,,,2.19657119452762
0.276315532135793,,,-0.181024345190968
-0.158294028699944,-1.38342355022589,-1.72822044763922,-0.491840662959733
-2.50791780219725,,0.545196883433574,-1.9841189166485
,,,-1.80492300035401
-0.0776732006105648,-0.904774468918579,,
,-0.687703753926691,-1.14246261935168,-1.07722946545636
0.276872458861614,,,
,,-1.21809765953348,
-0.194152409320457,1.60975897719678,,3.4882672576977
,0.96176111048316,-0.918862196108237,
-0.921516042869578,-0.542888270704252,,
-1.20844272044307,,-0.931403728036877,-0.979105750520546
,,,
0.742297024186518,0.686147454274991,-0.451498276485733,-0.638932279438374
,,0.679362892863526,0.116431859288399
,1.51489428735189,,
,,,1.05506460612074
,-0.621657299711337,,0.511966703814249
-0.368352575126506,-2.65563018038961,,
-1.85261682424173,-3.98758473747192,-0.744329655466602,-1.30812217373067
-1.16961526041411,,,
,,,0.366946124217646
1.05432227197535,,-0.432848469079535,-1.24776394126073
,1.1057043624535,,
0.78945985279018,-1.72115788312731,,
,2.88098581474676,-0.419389727633926,-0.837087039417079
,,,
,-2.40984666356505,,
-1.75106751939608,,0.474413380278143,
,-1.4619714908734,,-1.38437228915165
,,,
,,,
,,-0.0438345558528673,
2.6848589992268,3.69276481527177,1.0101447888933,
,-2.27955269289727,-0.921719960067878,
0.0642435566300379,0.508585247630134,,-0.8284343877284
0.649791867153518,,,
,,1.29647197817124,1.61726089597264
,1.41109949844019,0.791865987768324,
1.04530566396331,,-1.22344782422974,-1.79133903506069
1.6155453232072,2.3722123594974,0.64561054980139,-0.238445735278382
,0.937421100020177,,-0.944599687531953
,,,
,,2.16122882083053,
1.01645521770216,,-0.803047499123773,
,-1.5397793567719,,2.11277647155282
2.32086022399448,3.04783653804541,0.812614581450197,0.545352899407898
-0.603531247788338,-0.594702768789761,-0.15075478542441,-0.565026119506242
-1.45884941443809,,,-1.89891057292881
-0.35091782719307,,0.349099401801275,
0.146708484145002,-0.168693275060964,,1.20660696862014
,1.18633405107801,,0.289759259044373
,0.167603781581163,,
,-1.19108141836538,-0.263968941429066,
-1.38948352398816,,0.0509817355922006,
-0.866037744672114,,1.57498862820488,
-0.163284932229294,-1.98565425241117,-0.83488799248238,
2.55302611346059,,-0.133464250187388,
-1.86022757421841,-3.34772164210459,,-1.6608325959569
,,-0.634778543470461,-0.349598842353812
-0.527234257233921,-1.8335083498539,-0.156662651098129,0.805680540082749
1.66599089998742,,-0.413280154144215,
-1.1392006399734,-1.44998836627983,-0.595171336805373,-0.359942646064504
,,0.353493189583698,0.269581908641533
-1.09955094170275,,,
0.903516426361675,-0.321902378464704,,-1.09997258529571
1.48377948873809,,-1.13653808697738,
1.95072100640115,,0.697019659118036,
0.797600657589519,,-1.117092217892,-1.26269999528677
,3.70069219190022,0.840173113775297,0.269758090603743
1.24642390866165,,,
-0.131874911824015,,0.407546082286762,0.822647925494561
0.4770372382847,,,-0.0641037225108865
,-0.557017459369396,,0.270894558362887
,-0.210515073604017,0.194676851368289,
1.22096370834882,2.72753125326464,1.80590441866928,
0.54128414348235,,,1.04264347166695
,-0.512641937496682,-0.412111982730268,-1.08142759379244
-1.03813103968721,,,2.78881338169755
-0.604513230334117,,-1.31453882659669,-1.92293961572299
,,0.399377852281126,
0.395295870013499,,,
,,,
0.562041390099052,-1.57735391652952,0.518619006430888,-0.423219397495114
-1.11641641193354,,,
1.82853045813536,2.04973774582052,,-0.745368961289161
,,,
,,,2.52676533751369
,1.14226734748359,,-0.502993361298901
-0.352453199227956,-0.252617292299869,,-2.82727766090918
,,0.924139874752361,
,1.67726658244705,,0.669211716740155
-1.01411417266147,,,0.984246120843926
,-2.36839519309064,,
0.299593684739564,1.06121893852556,0.477518183220547,
1.63905190875156,,2.5806526908609,2.50216689343252
1.08461700867092,,,-0.644677434244238
-0.624567473618094,,,-0.838859000532888
,,1.13819306503437,-0.353035447753251
,,0.164595828796166,0.136946581139448
,,0.448191625485234,-0.645314258540418
,,0.332372704401165,-0.89082849493276
2.57544976372339,,-0.368255750478121,-0.45185805342566
,,,0.359624214093906
0.100919859012857,,0.241277489362624,
-1.77997728796762,-2.5483196791329,,
0.589835922958758,,,
,1.52995800097641,,-0.0462154239591552
,0.315641816519126,,
-1.92514525183712,,-0.539816583816239,
,,-0.0967318665253926,
,3.27197309038021,,
,,-2.55418616811636,
,,0.986983885790677,0.111306013960143
-0.0365372222047413,-1.55631360997542,,-2.41264389072907
0.365018751433036,,-1.96150080231654,
0.665159875745969,,-1.25494872994457,0.0664938049359496
1.31782088371148,,,2.53009827154887
,,,0.0606682422155038
0.196278045472469,,0.0507923242732363,
2.48799787722146,,,-1.42686230996384
0.431098928114991,,,1.14971892963629
0.188753109329833,,,-1.89278864358145
-1.34224312528345,0.0531995118868451,0.883319416939335,
0.00285604762222659,,,
,,,
-0.0110458298093738,-1.04812374353959,,-0.128993552837863
,-0.967649550160559,-0.320429242801516,-0.830293863020806
-0.686815652442701,,0.596378265207579,
-0.720773631820122,1.96822678723513,0.515894466812632,
,,-2.24568915528305,-0.286630339772387
,,,-0.142128050358338
1.04908662655933,,-0.756406259478971,-0.386031218738458
,,,
,,,
-0.844583428535954,,-0.390085144058439,-0.337448916320455
-0.457760533240508,1.95583971131578,,
,-0.182175174492514,-0.163828824036553,
,,1.31249307935843,0.226113581660011
,,,-2.18621841498148
,-1.163699479885,-0.73379516580692,
-1.21394447023951,,,-0.433072155534728
-0.141261757282513,-0.250248353493893,,
,,-0.261404599347179,0.118057162596607
0.156155707275326,,,1.21887507575637
,,,0.492989685879093
,2.75059682232938,2.61804426122899,
-1.62185825912421,-2.1447079215699,,
,-2.3590458871356,,-1.523238537557
0.310450080541646,-0.731480967691115,-0.159248826142607,-0.678092245373253
-1.42110844750449,,,0.824747427676243
0.955365639730411,1.95096858777885,,1.01787282104733
,,,
2.29961936115445,,,-0.91084862107964
0.156702987375728,,-1.93607885995311,-1.86853861172823
,1.49605321809798,0.560440103784749,
,,0.115656774237573,-1.67295205900799
,,1.72953320201896,0.735609167994375
-1.84847277533767,,,
,,1.41509429696759,
,-1.04141393246666,-0.229330092412263,
,-1.14152870069647,,
,-0.131389978714128,,
,,,2.18667525195766
-1.49869825452676,-0.552084810502957,,0.242722707862616
,-0.697541805701303,,
,0.702309504828699,0.0991084996907049,
,-3.13695685595756,-0.854624897207522,-1.87551994740555
,,-2.63078975537585,
,-0.86844985971856,-0.696361472593264,-0.143616162543561
-0.322746361825109,,,
0.146417178667962,-0.579557354581834,,0.258462905953243
2.30506198204569,5.90803340961185,,1.10132935152231
,-4.71717911184675,-1.5401288947611,
-0.305469639909805,,-0.319142992044907,-0.0843127007616002
-0.516759449743733,-0.553714803995375,,
,,,0.34239594785062
-0.769484922890278,-1.44536954906517,,
-0.0820869037757183,,1.2149766482331,0.219971275363901
0.787133614322708,,2.67216919214594,
-1.0585905359484,,0.0281144977959849,
1.65517581574201,,0.145636264614111,-0.974324182321125
,3.6078761535581,1.35973973731487,
-1.07420660953035,,0.747889992058458,
0.454577809057738,1.74473861678403,0.550660689672687,
-0.213307143233068,,-1.24723300803573,
,,,
,0.278373807399408,-1.29949663155509,-2.24653827798108
,1.20816238510112,,-1.88801629189559
,-2.75085440858354,,
,1.31399497443578,,-0.433997924977261
,,-1.57831466549582,
,,,1.22052846146211
,,-0.399360881921485,-1.50742832868335
-0.0179802405766626,,0.27688382469893,0.84444563512683
-0.132175132856735,,-1.23367340708577,
,-2.2035916774804,0.75357491871566,
1.04057345571938,,,-0.791405352820379
0.24972573598519,,0.675136077100762,0.889846254593042
2.41620737314833,1.45722352515234,,0.0500517054277653
,,,
,-2.0285723876839,-1.63655876306266,
,1.32324923512933,,0.43636608902089
,,,-2.46155919912673
,-1.09898787640051,0.106474515557641,
,0.325516290377436,-0.217414375574229,0.753697967322273
,,,
0.187051146554012,,,-1.85698633964193
0.227542728568814,-1.26683579424137,0.00745278383487472,
,-0.527396787104211,,
0.285589580242562,,1.31702094116468,
,3.22614147211345,0.616626397015683,
,1.32375997527726,,
-0.162926710698454,1.44965890720135,1.47529893738686,0.69542240919683
1.39857200633747,0.819329540388298,,1.90021769151268
0.898396240682948,-0.409969972265249,-0.0442079900591391,
-1.64849481838129,-0.802706601513146,0.52761755399525,
0.228556973262187,1.94077515403505,0.469960397697178,1.4914468276453
1.65354723467773,3.01183497807984,,-0.112820114135371
,-0.479970816362789,,-1.31426738705855
,0.885224311366746,0.596818586080259,
,-1.59193067914745,,0.765075887759838
-1.19693521218868,,,-1.69759239653366
,0.172895153508664,-0.269232754662,
,,,-1.34160674283322
-0.458018068096944,-0.987049066392528,-0.25406540219004,
,,,1.91798896962468
-1.13689311169114,,,-0.657968510497745
0.266918250873058,-2.1370006832675,,0.429268642943041
0.428332039471543,2.46372134308352,,
,-1.83270606994282,-0.611651343749789,
1.82218882183542,4.47993460693224,0.22048739456419,
-1.02234732857525,,1.25888766964456,
,,1.1645649411449,1.73552371350931
-0.0889305674506674,,,
,,-0.850146832109176,-0.218782127590152
,-0.389542268871963,-1.34676611463529,
-1.02040059068393,,1.41100753821192,1.14025883159243
-1.31345091651841,-0.921056309181588,,
-0.494480875483423,,0.254670045601216,
1.75175714975545,2.3521676156878,,-0.054666656907621
,1.28959332019201,,-2.46049677300125
0.331434398227886,0.995649489073149,-0.123183323251137,1.89442967146724
-0.18984663767754,0.814360029824711,0.894270265898345,
,0.890075004000993,,
-0.951679543017146,0.794151907574277,,2.05734594656479
1.15791046656864,-1.75663854817339,-0.438882168070288,-1.20974443612939
0.584705260241351,1.03733040097152,-0.0760959072597549,0.453415325942343
,-2.37554344715015,,-0.427089316994459
0.0545532458119923,-1.17407394331524,-0.257695602565683,
0.716331619499123,-0.540840416848359,,-0.789638369573931
0.557730982054603,1.36346300673116,-0.960114933396772,-1.17164946131001
,,-0.252179812146942,-0.700123112447551
-0.61298775489485,0.157877790980586,,
1.11613661549039,-0.861660192194986,-1.47402986423476,
,,,-2.09334734760366
,,,-1.90564804147115
,0.577747917481142,2.29015242053053,4.00502247934411
-1.08914519088452,,,
0.457786957944971,3.14972254927929,0.903781653991018,
,,,
1.77910266685145,0.162733084029112,-1.50194074394056,-0.808987699244009
,1.07844360369933,,-0.127812427769226
,,1.17958616303281,0.561902245642258
-1.02554224849711,-0.881347810039307,1.0762718602451,
,,-0.830665922130581,-1.06446987107598
,-1.68419125780435,-1.96432479796314,-0.596754189354984
-0.450934647056651,,-0.353773300476928,1.40271431967867
0.51423012023069,,,
,1.3889654648588,,
,-3.09835131379981,,
-0.730509672807828,,-1.56494758215447,-0.0612480322180948
1.9050435849087,,0.679359157091456,
0.332621731470394,-0.797368053346546,-0.749466090829345,
0.230633640499451,,,
,,-0.187144120343053,-0.0222136444582973
0.659791899549327,,-0.444513538884691,
-1.02362358887971,,0.307533163662043,1.93919620127676
-0.891521574354298,0.210027513217468,0.49882690842387,
0.918341171021649,,,
,0.0400347305783856,-0.294278741644632,1.48472436526483
,-0.320778599581402,,
1.76990410988936,2.88945356751237,,-0.937207652654382
,-3.4213828117394,,-2.3425817811681
0.572811529859585,-0.523529602193907,,
1.01724924908461,2.36285980047969,,
,,-0.454721428321007,-2.28001204704166
0.444287051411554,1.26183852630587,0.19011293216017,
,2.97694326792745,1.5001833406126,
1.04062315291451,2.16442042704097,,1.96161564291948
,1.00257609438641,0.1243548227961,
-0.244883779092525,,,
,0.607351573846291,,
0.800622356509766,-0.557236413200422,-0.601102619355156,-1.69190770939437
,-1.7059264403173,,
,,1.04037095274877,1.65705415179944
0.160277539993178,,-0.62299901033185,-1.37187576625304
,0.777837128714838,,
,-0.301458610645666,,
0.0839306795150329,0.475061207568256,,
,,,
0.161226351326199,1.35052391631075,,
,-1.48491281317615,0.922822509910655,0.715352572274757
,,0.510415885453541,0.253259301042783
,,-2.51438298362692,-4.3890620424237
,,0.329713236911024,-0.944862549658829
1.05766417094298,,0.535864349275993,
0.825149727768283,2.17144980854802,0.32238546519489,0.793550447536788
,0.506454306489437,,
,-0.27435391136286,0.608668001700654,0.356577900573486
1.57530770683748,,-0.5437009475062,
,,1.31028710917763,
,0.148110573175213,0.443627790719485,-0.49195522978939
-1.43684344365778,,,-0.733616752665195
1.39531343894608,3.71690291065884,,0.073552439601738
-0.190703432644857,0.69439511200281,1.32810363891631,1.05563503348693
,-0.0258016774100653,-0.783486982599745,
,,-0.901448680579803,-0.0472280161426296
-0.0500372678876282,,,
-0.443749311866524,,,
0.299865250136145,,-0.233165815755455,-0.155062150836699
-1.56842462075497,-4.46288469157856,,
,1.58875563390325,1.20890174088062,
,-0.371643817153027,,
0.468525122530146,,-0.347494859624533,1.04710371581633
,-1.69017997595772,,-0.822769881283605
,1.08424892950704,,1.47011125232178
,-0.675193254038866,0.498629103709437,-0.709788053959572
-0.767989573092782,-0.590448090737686,,
1.29904996668359,,,3.21642136113975
,,,
-0.156891953039067,-1.09828934798308,,-0.169322593766147
-0.35893656058468,,,-1.17027668642794
,0.938816419704661,0.606211059949494,-0.54960108997787
0.0692364778530165,,-1.04683274489841,-0.273082158773368
0.0969042337010548,,,
0.29003438776557,-1.14885683729918,-0.444819656361051,
,,,0.760823131190042
-0.846896388820319,-2.82749568041788,,-0.45793599602685
,,-1.09740652327724,
-0.548627361103323,0.137847127883653,-1.26683537677495,-0.379768023205906
,2.28154637347123,,1.80863651474465
,-0.630740397824858,0.032233465256746,
,-0.757926469938547,,-1.7624352404298
,,,-0.0907466947285838
,-2.61679047754064,-0.775772854325774,
1.39978335621251,-1.00611194229848,-1.35074515292715,
0.117459584626988,1.45875098832492,,0.022818120942563
-0.331545758200853,-2.38873605745656,,-0.664304296090245
,,,
-1.18559164903534,,,-0.0102745682976404
,,,0.300556788931819
,,,1.19122110826293
-0.333120901223949,0.827182543492145,1.57359256245169,
-0.0659609463524635,-2.21409476295416,0.213092279498704,1.37007784376546
-0.11522170942195,0.14896925956003,,
-0.650512618774529,-0.275722555905416,0.442650752025778,
-2.01868865908242,,1.51944032687936,0.899074851439047
0.348834970176592,-1.9708777406504,-0.517784448578737,-2.18462596393735
0.761639507646859,,2.54520601355036,3.3509639236588
,-0.760985837190854,,
1.48240271845861,3.0400482864039,,
0.385154823687235,,0.424318735883183,
1.34164029499387,3.08437098721002,,2.39282360821546
-0.957170471242288,,-1.00754436922229,
,,1.42475842731415,2.39583826577783
-0.100013958938808,0.79908162986617,1.5423961329405,1.26500134926994
0.768507431881776,1.91051491721907,1.44873643510109,0.591254454537948
,,,
,-3.13106176206123,,
-1.77865914874394,,,1.25423130434095
